fact_user_daily_activity_id,user_key,date_key,subscription_plan_key,campaign_key,is_premium,has_active_subscription,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,active_courses_count,completed_courses_total,created_at
254,136,20250822,5,27,True,True,4,5,291,9,2,2,11,1,False,2,9,2025-11-20 19:31:33.766538
255,585,20250822,3,5,True,True,5,1,165,6,5,2,17,4,False,2,6,2025-11-20 19:31:33.766542
256,727,20250822,5,25,False,False,0,0,0,0,0,0,4,53,True,0,0,2025-11-20 19:31:33.766545
257,341,20250822,4,37,False,False,0,0,0,0,0,0,7,50,True,0,0,2025-11-20 19:31:33.766552
258,357,20250822,5,10,True,True,2,5,27,10,1,3,18,7,False,3,10,2025-11-20 19:31:33.766557
259,786,20250822,5,19,True,False,0,0,0,0,0,0,5,9,True,0,0,2025-11-20 19:31:33.766560
260,843,20250822,3,13,True,False,3,2,255,5,5,3,16,1,False,3,5,2025-11-20 19:31:33.766564
261,226,20250822,2,23,False,True,5,7,187,8,5,3,15,3,False,3,8,2025-11-20 19:31:33.766569
262,711,20250822,1,49,False,False,0,0,0,0,0,0,15,27,True,0,0,2025-11-20 19:31:33.766572
263,288,20250822,5,9,False,False,0,0,0,0,0,0,9,38,True,0,0,2025-11-20 19:31:33.766575
264,229,20250822,3,7,False,False,3,1,296,0,3,2,23,4,False,2,0,2025-11-20 19:31:33.766579
265,434,20250822,1,37,True,False,3,8,135,6,2,1,23,3,False,1,6,2025-11-20 19:31:33.766584
266,401,20250822,1,8,False,True,0,0,0,0,0,0,10,33,True,0,0,2025-11-20 19:31:33.766587
267,124,20250822,5,13,False,True,4,5,134,1,2,3,23,7,False,3,1,2025-11-20 19:31:33.766591
268,392,20250822,3,38,False,False,0,0,0,0,0,0,0,55,True,0,0,2025-11-20 19:31:33.766594
269,536,20250822,1,33,True,False,3,6,13,3,4,2,5,7,False,2,3,2025-11-20 19:31:33.766599
270,157,20250822,5,12,True,True,0,0,0,0,0,0,15,22,True,0,0,2025-11-20 19:31:33.766602
271,189,20250822,3,26,True,False,3,8,152,2,4,3,28,7,False,3,2,2025-11-20 19:31:33.766606
272,717,20250822,3,34,False,False,4,1,143,0,0,3,30,4,False,3,0,2025-11-20 19:31:33.766611
273,492,20250822,4,6,True,True,5,1,31,4,5,3,15,6,False,3,4,2025-11-20 19:31:33.766616
274,320,20250822,2,12,True,True,0,0,0,0,0,0,1,39,True,0,0,2025-11-20 19:31:33.766618
275,145,20250822,5,19,False,False,2,4,233,6,4,2,22,3,False,2,6,2025-11-20 19:31:33.766623
276,5,20250822,3,32,True,True,1,6,195,5,3,1,24,5,False,1,5,2025-11-20 19:31:33.766627
277,44,20250822,5,41,True,False,4,7,57,7,2,3,29,6,False,3,7,2025-11-20 19:31:33.766631
278,8,20250822,4,7,True,False,0,0,0,0,0,0,0,59,True,0,0,2025-11-20 19:31:33.766634
279,176,20250822,1,15,True,True,5,2,197,2,4,2,23,0,False,2,2,2025-11-20 19:31:33.766638
280,919,20250822,5,11,True,True,5,3,197,4,4,2,23,2,False,2,4,2025-11-20 19:31:33.766643
281,336,20250822,1,15,False,True,2,3,166,6,2,2,6,3,False,2,6,2025-11-20 19:31:33.766647
282,576,20250822,3,18,False,True,4,3,160,3,3,3,11,1,False,3,3,2025-11-20 19:31:33.766651
283,496,20250822,3,30,False,True,1,5,123,1,0,1,3,6,False,1,1,2025-11-20 19:31:33.766656
284,757,20250822,3,23,False,False,4,3,158,10,5,2,6,3,False,2,10,2025-11-20 19:31:33.766660
285,661,20250822,3,31,True,True,3,5,97,3,1,3,11,0,False,3,3,2025-11-20 19:31:33.766664
286,567,20250822,1,28,True,True,1,6,248,7,3,1,4,4,False,1,7,2025-11-20 19:31:33.766669
287,151,20250822,2,48,True,False,2,7,202,1,4,1,14,3,False,1,1,2025-11-20 19:31:33.766673
288,555,20250822,2,39,False,False,1,6,113,7,3,2,1,7,False,2,7,2025-11-20 19:31:33.766696
289,708,20250822,3,41,False,False,1,4,114,9,1,3,25,1,False,3,9,2025-11-20 19:31:33.766701
290,228,20250822,5,4,True,False,0,0,0,0,0,0,1,28,True,0,0,2025-11-20 19:31:33.766704
291,769,20250822,2,14,False,False,3,7,202,5,5,3,16,6,False,3,5,2025-11-20 19:31:33.766708
292,957,20250822,1,20,False,True,0,0,0,0,0,0,13,10,True,0,0,2025-11-20 19:31:33.766711
293,48,20250822,2,40,True,True,5,4,293,3,1,3,1,0,False,3,3,2025-11-20 19:31:33.766715
294,989,20250822,5,7,True,True,0,0,0,0,0,0,3,41,True,0,0,2025-11-20 19:31:33.766718
295,162,20250822,4,49,False,False,3,8,71,10,5,1,12,6,False,1,10,2025-11-20 19:31:33.766723
296,34,20250822,2,1,True,True,2,4,254,10,5,2,15,3,False,2,10,2025-11-20 19:31:33.766727
297,662,20250822,2,41,False,False,3,4,51,1,5,2,11,4,False,2,1,2025-11-20 19:31:33.766731
298,617,20250822,4,6,False,True,2,5,16,10,2,2,11,1,False,2,10,2025-11-20 19:31:33.766736
299,352,20250822,3,1,False,False,3,8,45,8,5,1,22,6,False,1,8,2025-11-20 19:31:33.766740
300,458,20250822,3,42,True,True,0,0,0,0,0,0,6,8,True,0,0,2025-11-20 19:31:33.766742
301,682,20250822,3,34,False,False,0,0,0,0,0,0,4,13,True,0,0,2025-11-20 19:31:33.766745
302,894,20250822,3,8,True,False,1,1,49,3,4,2,16,3,False,2,3,2025-11-20 19:31:33.766750
303,621,20250822,4,27,True,False,1,4,75,4,1,2,26,1,False,2,4,2025-11-20 19:31:33.766754
304,452,20250822,1,37,True,False,0,0,0,0,0,0,5,28,True,0,0,2025-11-20 19:31:33.766757
305,557,20250822,2,19,True,False,2,1,112,5,5,2,2,6,False,2,5,2025-11-20 19:31:33.766762
306,244,20250822,2,8,False,False,2,8,293,10,5,2,13,0,False,2,10,2025-11-20 19:31:33.766766
307,974,20250822,1,34,True,True,0,0,0,0,0,0,12,54,True,0,0,2025-11-20 19:31:33.766769
308,828,20250822,4,15,True,False,0,0,0,0,0,0,8,11,True,0,0,2025-11-20 19:31:33.766772
309,667,20250822,5,49,True,False,3,5,67,0,0,2,21,6,False,2,0,2025-11-20 19:31:33.766776
310,190,20250822,1,1,False,False,5,6,86,0,1,2,29,7,False,2,0,2025-11-20 19:31:33.766781
311,317,20250822,4,32,False,True,1,1,158,10,1,3,3,6,False,3,10,2025-11-20 19:31:33.766786
312,98,20250822,3,24,False,True,0,0,0,0,0,0,12,38,True,0,0,2025-11-20 19:31:33.766788
313,627,20250822,4,18,True,False,0,0,0,0,0,0,7,12,True,0,0,2025-11-20 19:31:33.766791
314,991,20250822,5,27,True,True,3,8,231,0,4,1,17,5,False,1,0,2025-11-20 19:31:33.766795
315,248,20250822,5,30,False,True,3,7,130,6,1,2,17,7,False,2,6,2025-11-20 19:31:33.766800
316,64,20250822,2,39,False,False,5,7,81,5,0,3,3,4,False,3,5,2025-11-20 19:31:33.766804
317,852,20250822,5,5,True,False,0,0,0,0,0,0,6,32,True,0,0,2025-11-20 19:31:33.766807
318,875,20250822,5,12,False,False,0,0,0,0,0,0,8,35,True,0,0,2025-11-20 19:31:33.766810
319,971,20250822,4,22,True,False,3,7,86,9,4,3,29,4,False,3,9,2025-11-20 19:31:33.766814
320,462,20250822,5,40,False,False,0,0,0,0,0,0,11,60,True,0,0,2025-11-20 19:31:33.766817
321,216,20250822,1,44,False,True,2,5,45,6,2,3,12,1,False,3,6,2025-11-20 19:31:33.766821
322,506,20250822,1,19,False,True,0,0,0,0,0,0,3,22,True,0,0,2025-11-20 19:31:33.766824
323,131,20250822,3,48,False,False,1,2,108,7,0,1,30,2,False,1,7,2025-11-20 19:31:33.766828
324,833,20250822,2,25,False,False,1,3,149,6,0,1,3,5,False,1,6,2025-11-20 19:31:33.766833
325,144,20250822,1,2,False,False,1,4,79,9,0,3,27,2,False,3,9,2025-11-20 19:31:33.766837
326,254,20250822,1,11,False,False,2,4,285,2,5,2,2,1,False,2,2,2025-11-20 19:31:33.766842
327,433,20250822,3,10,True,False,2,8,37,9,1,2,1,4,False,2,9,2025-11-20 19:31:33.766846
328,834,20250822,5,1,False,True,1,2,65,9,4,2,25,4,False,2,9,2025-11-20 19:31:33.766851
329,825,20250822,1,5,False,False,0,0,0,0,0,0,8,51,True,0,0,2025-11-20 19:31:33.766853
330,942,20250822,2,35,True,False,2,3,71,4,1,3,26,1,False,3,4,2025-11-20 19:31:33.766858
331,830,20250822,4,1,True,False,2,2,23,9,5,1,15,5,False,1,9,2025-11-20 19:31:33.766862
332,92,20250822,3,9,False,False,3,5,156,0,2,2,9,5,False,2,0,2025-11-20 19:31:33.766866
333,805,20250822,2,8,False,True,1,6,108,5,1,3,5,7,False,3,5,2025-11-20 19:31:33.766871
334,153,20250822,4,22,False,True,5,4,258,1,0,3,9,6,False,3,1,2025-11-20 19:31:33.766875
335,343,20250822,1,12,True,False,4,4,257,5,1,2,7,3,False,2,5,2025-11-20 19:31:33.766880
336,753,20250822,3,36,True,True,5,7,249,2,0,2,10,3,False,2,2,2025-11-20 19:31:33.766884
337,689,20250822,2,12,False,False,0,0,0,0,0,0,15,19,True,0,0,2025-11-20 19:31:33.766887
338,165,20250822,5,22,True,False,4,5,20,3,4,1,26,7,False,1,3,2025-11-20 19:31:33.766892
339,395,20250822,5,12,True,True,1,7,51,1,0,1,1,4,False,1,1,2025-11-20 19:31:33.766896
340,789,20250822,2,50,False,True,0,0,0,0,0,0,15,27,True,0,0,2025-11-20 19:31:33.766899
341,309,20250822,5,45,True,True,5,5,259,3,0,1,27,7,False,1,3,2025-11-20 19:31:33.766904
342,168,20250822,4,21,False,True,4,3,159,5,4,1,5,2,False,1,5,2025-11-20 19:31:33.766908
343,725,20250822,2,42,False,True,1,3,75,6,4,2,6,2,False,2,6,2025-11-20 19:31:33.766912
344,236,20250822,2,2,True,True,0,0,0,0,0,0,15,36,True,0,0,2025-11-20 19:31:33.766915
345,9,20250822,4,6,True,True,2,4,36,10,3,2,1,2,False,2,10,2025-11-20 19:31:33.766920
346,102,20250822,1,42,False,False,3,3,180,1,1,2,10,1,False,2,1,2025-11-20 19:31:33.766924
347,319,20250822,3,9,True,False,2,8,194,5,5,3,24,6,False,3,5,2025-11-20 19:31:33.766928
348,927,20250822,3,45,False,True,1,8,269,2,3,2,6,4,False,2,2,2025-11-20 19:31:33.766932
349,749,20250822,3,3,False,True,0,0,0,0,0,0,1,28,True,0,0,2025-11-20 19:31:33.766935
350,551,20250822,1,25,True,False,1,6,274,2,3,2,27,2,False,2,2,2025-11-20 19:31:33.766939
351,340,20250822,3,34,True,True,1,1,105,3,3,1,22,2,False,1,3,2025-11-20 19:31:33.766944
352,573,20250822,3,17,True,True,4,6,267,9,5,2,11,5,False,2,9,2025-11-20 19:31:33.766948
353,801,20250822,4,10,True,True,0,0,0,0,0,0,15,41,True,0,0,2025-11-20 19:31:33.766951
354,603,20250822,4,29,False,False,4,4,246,10,5,3,28,5,False,3,10,2025-11-20 19:31:33.766956
355,284,20250822,5,30,False,True,4,2,44,4,4,3,25,6,False,3,4,2025-11-20 19:31:33.766960
356,691,20250822,5,19,True,False,4,1,65,1,4,1,9,7,False,1,1,2025-11-20 19:31:33.766964
357,538,20250822,5,20,True,True,5,6,185,4,4,3,13,2,False,3,4,2025-11-20 19:31:33.766969
358,883,20250822,3,47,True,False,0,0,0,0,0,0,13,48,True,0,0,2025-11-20 19:31:33.766972
359,546,20250822,5,22,True,False,3,1,115,6,0,3,24,3,False,3,6,2025-11-20 19:31:33.766977
360,149,20250822,1,15,False,False,0,0,0,0,0,0,2,49,True,0,0,2025-11-20 19:31:33.766979
361,766,20250822,3,49,False,True,3,3,26,7,0,1,6,2,False,1,7,2025-11-20 19:31:33.766984
362,637,20250822,1,25,False,True,0,0,0,0,0,0,8,20,True,0,0,2025-11-20 19:31:33.766987
363,178,20250822,3,22,False,False,0,0,0,0,0,0,7,57,True,0,0,2025-11-20 19:31:33.766989
364,937,20250822,4,37,True,True,3,8,242,10,4,3,4,3,False,3,10,2025-11-20 19:31:33.766994
365,773,20250822,3,40,False,True,3,6,33,8,0,3,4,4,False,3,8,2025-11-20 19:31:33.766998
366,259,20250822,4,42,False,False,1,3,105,10,2,2,30,0,False,2,10,2025-11-20 19:31:33.767002
367,694,20250822,5,15,True,True,1,4,67,6,1,1,6,6,False,1,6,2025-11-20 19:31:33.767006
368,649,20250822,4,39,False,True,1,7,253,10,1,2,25,7,False,2,10,2025-11-20 19:31:33.767011
369,863,20250822,5,22,True,False,3,1,206,0,5,2,3,6,False,2,0,2025-11-20 19:31:33.767015
370,593,20250822,3,22,True,False,3,4,132,5,3,3,30,0,False,3,5,2025-11-20 19:31:33.767019
371,212,20250822,1,33,False,False,5,6,151,4,2,3,29,2,False,3,4,2025-11-20 19:31:33.767024
372,120,20250822,4,36,True,False,1,6,38,8,0,2,16,0,False,2,8,2025-11-20 19:31:33.767028
373,845,20250822,2,2,True,True,0,0,0,0,0,0,15,25,True,0,0,2025-11-20 19:31:33.767031
374,14,20250822,3,32,False,False,2,8,183,4,5,3,15,6,False,3,4,2025-11-20 19:31:33.767036
375,415,20250822,3,32,True,False,5,1,95,1,4,2,2,2,False,2,1,2025-11-20 19:31:33.767040
376,929,20250822,4,47,False,True,0,0,0,0,0,0,14,14,True,0,0,2025-11-20 19:31:33.767043
377,633,20250822,2,1,True,True,4,6,267,0,2,2,25,3,False,2,0,2025-11-20 19:31:33.767047
378,241,20250822,3,24,True,False,3,1,13,5,4,1,22,2,False,1,5,2025-11-20 19:31:33.767051
379,442,20250822,5,18,False,True,2,3,272,10,3,2,26,5,False,2,10,2025-11-20 19:31:33.767056
380,635,20250822,4,14,False,False,5,8,153,1,3,1,1,1,False,1,1,2025-11-20 19:31:33.767061
381,842,20250822,4,21,True,False,4,4,87,1,5,3,30,1,False,3,1,2025-11-20 19:31:33.767065
382,167,20250822,1,28,True,True,3,3,266,5,3,1,8,7,False,1,5,2025-11-20 19:31:33.767069
383,797,20250822,1,11,False,False,4,2,106,3,2,3,28,3,False,3,3,2025-11-20 19:31:33.767074
384,936,20250822,4,15,False,False,5,4,197,2,4,2,22,4,False,2,2,2025-11-20 19:31:33.767078
385,552,20250822,2,11,True,True,0,0,0,0,0,0,7,29,True,0,0,2025-11-20 19:31:33.767081
386,995,20250822,1,16,False,True,2,1,222,9,0,2,4,4,False,2,9,2025-11-20 19:31:33.767085
387,601,20250822,1,32,False,True,5,2,290,1,5,1,12,6,False,1,1,2025-11-20 19:31:33.767090
388,869,20250822,3,28,False,False,3,5,160,4,5,3,12,3,False,3,4,2025-11-20 19:31:33.767094
389,476,20250822,5,41,True,False,2,6,82,10,5,3,16,4,False,3,10,2025-11-20 19:31:33.767098
390,728,20250822,5,29,True,False,4,3,18,0,2,1,3,2,False,1,0,2025-11-20 19:31:33.767103
391,180,20250822,5,43,False,False,5,8,76,6,0,3,2,2,False,3,6,2025-11-20 19:31:33.767107
392,363,20250822,5,23,False,False,4,5,156,6,4,3,21,0,False,3,6,2025-11-20 19:31:33.767111
393,692,20250822,1,15,True,False,5,7,222,3,3,2,25,7,False,2,3,2025-11-20 19:31:33.767116
394,107,20250822,2,46,True,False,2,1,157,6,0,1,13,4,False,1,6,2025-11-20 19:31:33.767120
395,349,20250822,5,6,True,True,4,8,106,9,2,2,6,2,False,2,9,2025-11-20 19:31:33.767124
396,504,20250822,4,11,True,False,3,7,74,0,1,3,19,7,False,3,0,2025-11-20 19:31:33.767128
397,636,20250822,4,36,False,True,5,7,288,0,0,3,1,1,False,3,0,2025-11-20 19:31:33.767132
398,768,20250822,2,22,False,True,0,0,0,0,0,0,11,51,True,0,0,2025-11-20 19:31:33.767135
399,294,20250822,3,47,False,True,0,0,0,0,0,0,11,42,True,0,0,2025-11-20 19:31:33.767137
400,58,20250822,5,50,False,True,0,0,0,0,0,0,13,54,True,0,0,2025-11-20 19:31:33.767140
401,716,20250822,4,9,True,False,3,7,242,8,0,1,19,0,False,1,8,2025-11-20 19:31:33.767144
402,866,20250822,3,23,False,True,3,2,62,4,0,1,28,0,False,1,4,2025-11-20 19:31:33.767150
403,907,20250822,1,16,True,True,3,1,70,10,3,1,21,3,False,1,10,2025-11-20 19:31:33.767154
404,735,20250822,1,39,True,False,1,3,79,2,5,2,5,7,False,2,2,2025-11-20 19:31:33.767158
405,528,20250822,2,46,False,True,3,7,53,3,2,1,2,7,False,1,3,2025-11-20 19:31:33.767163
406,431,20250822,1,3,True,True,1,8,63,6,5,3,25,6,False,3,6,2025-11-20 19:31:33.767167
407,256,20250822,5,15,False,False,2,8,146,1,5,2,30,7,False,2,1,2025-11-20 19:31:33.767172
408,335,20250822,5,31,False,False,4,8,103,10,5,1,25,6,False,1,10,2025-11-20 19:31:33.767176
409,126,20250822,2,50,True,True,0,0,0,0,0,0,1,40,True,0,0,2025-11-20 19:31:33.767178
410,527,20250822,2,45,False,False,1,7,202,8,1,2,26,7,False,2,8,2025-11-20 19:31:33.767183
411,101,20250822,1,13,True,False,0,0,0,0,0,0,5,41,True,0,0,2025-11-20 19:31:33.767186
412,720,20250822,2,16,False,False,3,5,99,4,0,1,8,6,False,1,4,2025-11-20 19:31:33.767190
413,464,20250822,4,42,True,False,0,0,0,0,0,0,10,57,True,0,0,2025-11-20 19:31:33.767196
414,985,20250822,1,1,True,True,2,5,178,7,0,2,12,7,False,2,7,2025-11-20 19:31:33.767201
415,93,20250822,1,5,True,True,2,3,41,9,3,1,7,1,False,1,9,2025-11-20 19:31:33.767205
416,854,20250822,4,35,True,False,3,7,14,10,5,1,15,3,False,1,10,2025-11-20 19:31:33.767210
417,846,20250822,4,46,True,False,1,4,204,2,5,2,15,1,False,2,2,2025-11-20 19:31:33.767214
418,501,20250822,4,36,False,False,5,2,244,4,3,3,28,0,False,3,4,2025-11-20 19:31:33.767219
419,38,20250822,5,5,True,True,0,0,0,0,0,0,14,8,True,0,0,2025-11-20 19:31:33.767221
420,270,20250822,3,5,False,True,5,1,174,4,0,1,16,5,False,1,4,2025-11-20 19:31:33.767226
421,29,20250822,2,2,True,True,1,4,287,6,5,3,16,3,False,3,6,2025-11-20 19:31:33.767231
422,713,20250822,1,29,False,True,0,0,0,0,0,0,0,35,True,0,0,2025-11-20 19:31:33.767233
423,779,20250822,1,30,True,False,1,1,91,4,0,2,24,2,False,2,4,2025-11-20 19:31:33.767238
424,595,20250822,1,45,False,True,1,1,149,7,3,3,20,6,False,3,7,2025-11-20 19:31:33.767242
425,275,20250822,3,40,False,False,0,0,0,0,0,0,14,34,True,0,0,2025-11-20 19:31:33.767245
426,632,20250822,4,16,True,True,2,5,18,7,0,1,17,2,False,1,7,2025-11-20 19:31:33.767249
427,113,20250822,2,12,False,True,2,2,140,10,3,1,11,0,False,1,10,2025-11-20 19:31:33.767254
428,45,20250822,5,31,False,True,4,1,114,0,3,2,25,7,False,2,0,2025-11-20 19:31:33.767258
429,755,20250822,1,41,False,False,5,3,170,7,0,3,27,1,False,3,7,2025-11-20 19:31:33.767262
430,222,20250822,2,23,False,True,3,5,108,2,1,1,3,1,False,1,2,2025-11-20 19:31:33.767266
431,678,20250822,5,42,False,True,3,8,104,3,1,3,19,3,False,3,3,2025-11-20 19:31:33.767271
432,583,20250822,4,21,True,True,0,0,0,0,0,0,4,24,True,0,0,2025-11-20 19:31:33.767273
433,37,20250822,5,3,False,False,2,7,110,9,2,1,14,3,False,1,9,2025-11-20 19:31:33.767278
434,811,20250822,3,45,True,True,1,1,236,3,3,2,26,1,False,2,3,2025-11-20 19:31:33.767282
435,404,20250822,4,2,True,True,0,0,0,0,0,0,12,52,True,0,0,2025-11-20 19:31:33.767285
436,383,20250822,3,25,False,False,5,3,137,0,3,1,27,7,False,1,0,2025-11-20 19:31:33.767289
437,114,20250822,2,7,False,False,2,2,25,1,4,3,18,7,False,3,1,2025-11-20 19:31:33.767293
438,421,20250822,5,4,False,True,1,1,119,5,4,3,26,0,False,3,5,2025-11-20 19:31:33.767298
439,864,20250822,5,40,False,False,1,6,21,2,2,1,22,7,False,1,2,2025-11-20 19:31:33.767302
440,776,20250822,1,25,False,False,1,3,203,2,2,2,17,0,False,2,2,2025-11-20 19:31:33.767306
441,758,20250822,4,6,True,True,1,4,245,8,4,1,3,6,False,1,8,2025-11-20 19:31:33.767311
442,764,20250822,5,37,True,False,5,5,262,6,3,2,17,3,False,2,6,2025-11-20 19:31:33.767318
443,424,20250822,2,48,True,True,0,0,0,0,0,0,1,24,True,0,0,2025-11-20 19:31:33.767321
444,52,20250822,1,23,False,True,4,5,82,0,5,2,4,0,False,2,0,2025-11-20 19:31:33.767326
445,312,20250822,3,47,True,False,1,7,174,5,2,3,19,5,False,3,5,2025-11-20 19:31:33.767330
446,588,20250822,2,48,False,True,4,1,208,2,2,2,6,2,False,2,2,2025-11-20 19:31:33.767334
447,271,20250822,1,13,False,True,0,0,0,0,0,0,0,34,True,0,0,2025-11-20 19:31:33.767337
448,407,20250822,4,2,True,False,4,8,268,3,2,2,4,2,False,2,3,2025-11-20 19:31:33.767341
449,60,20250822,1,7,False,True,0,0,0,0,0,0,7,42,True,0,0,2025-11-20 19:31:33.767344
450,283,20250822,1,14,False,False,1,7,243,0,3,2,4,4,False,2,0,2025-11-20 19:31:33.767348
451,960,20250822,1,1,False,False,0,0,0,0,0,0,7,8,True,0,0,2025-11-20 19:31:33.767351
452,793,20250822,4,27,False,True,3,3,213,5,4,3,1,5,False,3,5,2025-11-20 19:31:33.767355
453,454,20250822,1,23,False,True,0,0,0,0,0,0,5,23,True,0,0,2025-11-20 19:31:33.767358
454,886,20250822,5,40,False,False,1,8,208,3,4,2,20,7,False,2,3,2025-11-20 19:31:33.767362
455,112,20250822,3,6,True,False,4,5,291,6,4,2,15,1,False,2,6,2025-11-20 19:31:33.767367
456,484,20250822,5,48,False,False,4,3,194,6,5,3,16,5,False,3,6,2025-11-20 19:31:33.767371
457,346,20250822,1,42,False,False,0,0,0,0,0,0,7,40,True,0,0,2025-11-20 19:31:33.767374
458,179,20250822,3,17,False,True,5,4,200,6,1,3,18,4,False,3,6,2025-11-20 19:31:33.767378
459,614,20250822,3,22,True,True,0,0,0,0,0,0,9,46,True,0,0,2025-11-20 19:31:33.767381
460,472,20250822,3,10,True,False,3,1,104,3,5,1,25,5,False,1,3,2025-11-20 19:31:33.767386
461,435,20250822,5,34,True,False,2,8,268,1,2,3,17,4,False,3,1,2025-11-20 19:31:33.767390
462,652,20250822,5,42,False,False,4,8,299,10,1,1,21,3,False,1,10,2025-11-20 19:31:33.767395
463,76,20250822,3,35,False,False,3,5,95,8,2,3,15,7,False,3,8,2025-11-20 19:31:33.767399
464,96,20250822,4,13,False,True,0,0,0,0,0,0,9,50,True,0,0,2025-11-20 19:31:33.767402
465,910,20250822,3,9,True,False,0,0,0,0,0,0,7,12,True,0,0,2025-11-20 19:31:33.767405
466,530,20250822,3,23,True,True,0,0,0,0,0,0,13,53,True,0,0,2025-11-20 19:31:33.767407
467,61,20250822,1,15,False,True,2,7,79,6,0,3,2,6,False,3,6,2025-11-20 19:31:33.767412
468,344,20250822,5,14,False,True,0,0,0,0,0,0,1,21,True,0,0,2025-11-20 19:31:33.767414
469,819,20250822,1,41,True,False,1,7,125,0,4,2,20,0,False,2,0,2025-11-20 19:31:33.767419
470,417,20250822,4,3,False,False,0,0,0,0,0,0,11,47,True,0,0,2025-11-20 19:31:33.767421
471,276,20250822,5,39,False,True,4,6,64,7,1,2,8,5,False,2,7,2025-11-20 19:31:33.767426
472,726,20250822,4,2,True,True,2,6,94,3,1,2,19,3,False,2,3,2025-11-20 19:31:33.767430
473,568,20250822,3,15,False,False,1,2,81,9,2,1,23,3,False,1,9,2025-11-20 19:31:33.767435
474,693,20250822,5,12,False,False,4,2,101,8,4,1,17,4,False,1,8,2025-11-20 19:31:33.767439
475,600,20250822,5,19,False,True,4,7,296,10,3,3,16,7,False,3,10,2025-11-20 19:31:33.767443
476,729,20250822,4,31,False,False,1,5,152,10,5,1,16,3,False,1,10,2025-11-20 19:31:33.767448
477,79,20250822,3,49,False,True,0,0,0,0,0,0,15,38,True,0,0,2025-11-20 19:31:33.767451
478,685,20250822,4,37,True,False,0,0,0,0,0,0,4,17,True,0,0,2025-11-20 19:31:33.767453
479,75,20250822,4,31,False,False,2,4,44,4,1,1,14,7,False,1,4,2025-11-20 19:31:33.767457
480,91,20250822,3,47,True,True,0,0,0,0,0,0,4,20,True,0,0,2025-11-20 19:31:33.767460
481,647,20250822,2,7,True,True,1,2,85,0,0,1,8,0,False,1,0,2025-11-20 19:31:33.767465
482,137,20250822,5,24,False,False,1,5,255,2,5,1,27,0,False,1,2,2025-11-20 19:31:33.767469
483,884,20250822,5,8,True,True,1,1,247,8,4,3,13,7,False,3,8,2025-11-20 19:31:33.767473
484,885,20250822,5,28,False,False,5,1,217,3,2,1,12,2,False,1,3,2025-11-20 19:31:33.767478
485,403,20250822,3,40,True,False,4,4,287,6,3,2,24,3,False,2,6,2025-11-20 19:31:33.767482
486,746,20250822,1,36,False,True,3,7,221,2,0,1,7,0,False,1,2,2025-11-20 19:31:33.767486
487,850,20250822,1,46,False,True,3,2,290,9,5,1,12,6,False,1,9,2025-11-20 19:31:33.767491
488,512,20250822,1,37,False,False,0,0,0,0,0,0,3,44,True,0,0,2025-11-20 19:31:33.767494
489,856,20250822,5,8,False,True,2,5,91,0,0,1,13,1,False,1,0,2025-11-20 19:31:33.767498
490,388,20250822,5,23,True,True,2,8,205,7,1,2,25,0,False,2,7,2025-11-20 19:31:33.767503
491,59,20250822,2,47,False,True,2,4,203,9,1,3,8,5,False,3,9,2025-11-20 19:31:33.767508
492,579,20250822,3,22,False,False,0,0,0,0,0,0,1,24,True,0,0,2025-11-20 19:31:33.767510
493,274,20250822,3,36,True,True,1,4,43,4,4,1,20,0,False,1,4,2025-11-20 19:31:33.767515
494,356,20250822,2,45,False,False,5,5,118,6,2,3,4,3,False,3,6,2025-11-20 19:31:33.767520
495,63,20250822,1,49,True,False,5,1,58,10,1,3,7,6,False,3,10,2025-11-20 19:31:33.767524
496,385,20250822,4,48,False,True,3,6,138,1,0,1,23,4,False,1,1,2025-11-20 19:31:33.767528
497,3,20250822,3,11,True,True,5,5,215,1,1,3,8,2,False,3,1,2025-11-20 19:31:33.767532
498,46,20250822,5,10,False,True,0,0,0,0,0,0,0,29,True,0,0,2025-11-20 19:31:33.767535
499,880,20250822,1,45,True,False,3,7,41,5,2,2,25,2,False,2,5,2025-11-20 19:31:33.767539
500,264,20250822,4,24,True,False,5,3,123,3,2,2,4,1,False,2,3,2025-11-20 19:31:33.767544
501,542,20250822,1,5,False,False,1,2,147,10,2,1,18,7,False,1,10,2025-11-20 19:31:33.767548
502,643,20250822,3,41,False,True,2,6,174,10,1,2,16,7,False,2,10,2025-11-20 19:31:33.767557
503,622,20250822,3,15,False,True,5,8,110,2,5,2,27,4,False,2,2,2025-11-20 19:31:33.767561
504,251,20250822,4,50,False,True,2,1,81,8,5,2,26,4,False,2,8,2025-11-20 19:31:33.767566
505,416,20250822,1,16,False,True,1,2,142,8,0,1,4,1,False,1,8,2025-11-20 19:31:33.767570
506,257,20250822,1,33,True,True,0,0,0,0,0,0,10,33,True,0,0,2025-11-20 19:31:33.767573
507,664,20250822,4,14,True,False,3,1,54,7,3,1,17,4,False,1,7,2025-11-20 19:31:33.767577
508,32,20250822,4,7,False,True,1,7,259,6,0,2,4,7,False,2,6,2025-11-20 19:31:33.767582
509,175,20250822,2,46,True,False,1,4,85,3,2,2,20,4,False,2,3,2025-11-20 19:31:33.767586
