activity_id,user_key,date_key,subscription_plan_key,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,is_premium,has_active_subscription
431,715,20250822,2,5,2,274,5,5,1,11,2,False,True,False
432,871,20250822,3,2,8,51,9,3,1,18,1,False,True,True
433,604,20250822,5,5,8,161,9,3,1,19,0,False,True,False
434,58,20250822,2,5,1,156,1,3,2,14,4,False,False,False
435,809,20250822,2,5,2,164,1,0,2,17,5,False,False,False
436,799,20250822,2,5,6,77,4,2,1,1,0,False,True,False
437,276,20250822,1,1,6,114,8,2,3,20,3,False,False,True
438,743,20250822,4,4,8,126,5,5,1,8,5,False,True,True
439,112,20250822,5,0,0,0,0,0,0,0,40,True,False,False
440,6,20250822,4,1,3,32,1,0,3,23,2,False,False,False
441,975,20250822,1,0,0,0,0,0,0,5,21,True,False,False
442,689,20250822,3,4,8,257,5,2,1,16,6,False,False,True
443,454,20250822,2,3,4,203,8,1,3,11,1,False,False,True
444,413,20250822,5,4,5,211,6,2,3,8,5,False,False,True
445,477,20250822,1,1,2,285,6,4,2,23,6,False,False,False
446,633,20250822,2,3,5,155,5,3,3,20,3,False,False,True
447,3,20250822,1,0,0,0,0,0,0,4,25,True,False,False
448,501,20250822,1,1,1,185,8,3,3,15,3,False,False,True
449,999,20250822,3,0,0,0,0,0,0,5,15,True,True,False
450,187,20250822,1,0,0,0,0,0,0,3,14,True,False,True
451,369,20250822,5,3,6,52,9,3,3,18,7,False,False,False
452,721,20250822,5,1,1,24,2,3,1,3,0,False,True,True
453,236,20250822,5,1,7,23,3,3,3,24,5,False,True,False
454,269,20250822,1,3,1,191,5,1,1,23,6,False,False,True
455,958,20250822,4,2,4,92,3,1,2,3,0,False,False,False
456,859,20250822,5,5,8,11,4,3,1,24,0,False,False,False
457,495,20250822,3,0,0,0,0,0,0,8,44,True,False,True
458,777,20250822,5,0,0,0,0,0,0,13,48,True,False,False
459,824,20250822,3,0,0,0,0,0,0,15,38,True,False,True
460,627,20250822,5,0,0,0,0,0,0,3,58,True,True,False
461,631,20250822,3,5,7,55,7,3,1,29,6,False,False,False
462,399,20250822,3,5,4,128,0,5,2,17,5,False,False,False
463,672,20250822,2,3,2,225,6,5,2,18,1,False,False,False
464,349,20250822,5,0,0,0,0,0,0,0,15,True,False,False
465,331,20250822,2,1,7,31,7,5,3,26,5,False,True,False
466,653,20250822,5,0,0,0,0,0,0,3,52,True,False,True
467,97,20250822,2,2,5,39,2,5,1,21,0,False,True,False
468,760,20250822,5,1,8,248,4,0,1,4,2,False,False,False
469,199,20250822,4,0,0,0,0,0,0,13,11,True,True,False
470,318,20250822,2,5,8,10,8,4,2,7,7,False,False,True
471,557,20250822,2,0,0,0,0,0,0,0,48,True,True,False
472,82,20250822,5,3,3,216,7,3,2,12,3,False,True,False
473,729,20250822,5,3,7,216,8,0,1,26,1,False,True,True
474,508,20250822,4,0,0,0,0,0,0,15,23,True,False,True
475,249,20250822,5,4,1,78,1,3,2,1,7,False,False,False
476,948,20250822,1,5,4,19,6,3,3,4,5,False,False,True
477,985,20250822,1,2,5,203,7,3,2,19,6,False,False,False
478,191,20250822,4,2,3,163,4,4,1,29,0,False,True,False
479,330,20250822,1,5,6,245,9,3,2,27,2,False,True,True
480,724,20250822,1,0,0,0,0,0,0,11,54,True,True,True
481,950,20250822,5,1,6,286,0,0,2,7,1,False,True,True
482,245,20250822,4,2,2,183,10,5,3,3,5,False,False,False
483,898,20250822,4,3,8,216,9,0,3,9,6,False,False,True
484,546,20250822,3,2,3,266,6,3,1,19,3,False,False,False
485,186,20250822,5,4,3,247,9,0,1,10,4,False,True,False
486,66,20250822,5,2,3,81,1,4,2,18,4,False,False,False
487,607,20250822,1,5,6,152,7,0,2,16,3,False,False,True
488,578,20250822,4,0,0,0,0,0,0,1,45,True,True,True
489,354,20250822,3,1,7,193,10,1,2,13,0,False,True,True
490,606,20250822,4,1,7,80,1,4,1,2,0,False,True,True
491,611,20250822,1,4,8,36,8,2,1,21,6,False,True,True
492,742,20250822,2,0,0,0,0,0,0,7,41,True,False,False
493,947,20250822,4,0,0,0,0,0,0,0,16,True,False,True
494,299,20250822,5,0,0,0,0,0,0,3,34,True,False,True
495,466,20250822,1,5,4,17,6,3,3,16,2,False,True,False
496,903,20250822,4,2,1,290,10,0,2,7,5,False,False,True
497,51,20250822,2,1,2,116,0,3,1,18,0,False,True,True
498,772,20250822,2,2,4,116,8,2,1,28,0,False,True,False
499,548,20250822,3,0,0,0,0,0,0,8,51,True,True,False
500,54,20250822,1,2,4,19,10,0,1,23,7,False,False,False
501,826,20250822,1,1,1,75,10,1,3,14,7,False,True,False
502,171,20250822,2,1,5,281,0,1,2,12,0,False,False,False
503,259,20250822,3,5,6,29,5,1,3,4,3,False,False,True
504,433,20250822,1,1,6,208,4,0,1,28,0,False,False,True
505,811,20250822,2,2,6,148,8,2,1,24,6,False,False,True
506,201,20250822,4,1,2,219,8,1,2,7,0,False,True,False
507,480,20250822,1,0,0,0,0,0,0,15,50,True,True,False
508,984,20250822,2,0,0,0,0,0,0,11,21,True,True,True
509,366,20250822,5,0,0,0,0,0,0,11,26,True,True,True
510,129,20250822,1,1,8,258,0,5,3,22,2,False,True,False
511,901,20250822,4,2,8,212,7,3,3,28,7,False,False,False
512,634,20250822,3,4,7,97,9,2,2,22,1,False,True,False
513,405,20250822,1,2,8,22,7,2,3,23,4,False,True,False
514,46,20250822,4,3,6,203,9,0,1,13,7,False,True,True
515,976,20250822,1,0,0,0,0,0,0,15,29,True,True,False
516,667,20250822,5,0,0,0,0,0,0,13,47,True,True,False
517,802,20250822,5,3,1,165,3,1,2,21,6,False,True,True
518,531,20250822,2,0,0,0,0,0,0,10,60,True,True,False
519,991,20250822,2,4,8,218,8,2,1,22,5,False,True,False
520,955,20250822,2,3,2,249,5,2,3,7,7,False,False,False
521,528,20250822,3,2,6,221,9,4,1,28,5,False,True,False
522,584,20250822,4,3,6,150,1,1,3,18,5,False,False,False
523,312,20250822,3,1,1,126,1,3,3,19,7,False,True,True
524,106,20250822,1,5,3,28,1,0,1,28,5,False,True,True
525,664,20250822,2,1,4,252,8,0,3,22,4,False,True,True
526,612,20250822,4,4,4,231,2,3,1,20,0,False,True,True
527,574,20250822,1,1,1,204,3,5,1,25,1,False,False,False
528,277,20250822,1,2,2,253,1,1,3,4,2,False,False,True
529,431,20250822,4,0,0,0,0,0,0,0,42,True,False,False
530,840,20250822,3,2,2,14,2,2,1,8,1,False,True,True
531,160,20250822,5,5,1,156,9,1,2,10,4,False,False,False
532,877,20250822,3,0,0,0,0,0,0,9,39,True,False,True
533,68,20250822,4,2,3,142,8,4,3,14,4,False,True,True
534,288,20250822,4,4,3,160,4,3,2,2,4,False,False,False
535,617,20250822,3,0,0,0,0,0,0,0,43,True,False,True
536,85,20250822,3,1,4,197,8,4,2,11,2,False,True,False
537,474,20250822,2,1,8,178,0,4,3,1,5,False,False,False
538,311,20250822,5,2,4,276,0,2,3,25,1,False,False,False
539,290,20250822,2,1,5,276,3,0,2,4,3,False,True,False
540,734,20250822,3,5,5,186,8,1,3,2,7,False,False,True
541,235,20250822,1,0,0,0,0,0,0,12,19,True,False,False
542,194,20250822,1,0,0,0,0,0,0,6,58,True,False,False
543,81,20250822,3,5,5,257,6,3,1,23,4,False,True,False
544,892,20250822,2,5,5,196,1,1,1,13,6,False,False,True
545,364,20250822,5,1,6,174,1,4,2,16,6,False,True,False
546,116,20250822,5,4,3,253,5,4,3,27,5,False,False,False
547,555,20250822,3,5,6,82,0,4,2,16,5,False,True,False
548,668,20250822,1,2,1,109,8,0,2,22,0,False,False,True
549,443,20250822,1,0,0,0,0,0,0,13,41,True,True,True
550,110,20250822,4,3,4,42,8,2,1,28,3,False,True,False
551,522,20250822,4,0,0,0,0,0,0,8,41,True,False,True
552,707,20250822,4,0,0,0,0,0,0,0,58,True,True,False
553,850,20250822,3,1,3,134,7,5,3,27,0,False,False,False
554,70,20250822,4,5,6,261,2,5,1,21,7,False,False,True
555,37,20250822,5,4,4,232,5,3,3,16,2,False,False,True
556,818,20250822,5,3,1,117,3,3,3,19,7,False,False,False
557,979,20250822,3,5,1,91,3,3,3,17,4,False,True,True
558,669,20250822,4,1,2,243,3,2,3,15,5,False,True,False
559,788,20250822,1,4,3,142,7,0,1,3,2,False,False,False
560,217,20250822,4,1,5,20,8,1,1,14,7,False,False,False
561,89,20250822,4,5,3,144,9,2,2,21,4,False,False,True
562,94,20250822,4,0,0,0,0,0,0,6,31,True,True,False
563,169,20250822,1,0,0,0,0,0,0,8,18,True,False,True
564,467,20250822,1,4,6,163,10,0,1,24,3,False,False,False
565,657,20250822,5,5,2,229,1,2,1,16,0,False,True,False
566,896,20250822,5,0,0,0,0,0,0,12,34,True,True,False
567,829,20250822,2,2,3,169,10,0,2,22,7,False,False,False
568,224,20250822,4,0,0,0,0,0,0,0,10,True,False,True
569,609,20250822,2,1,1,222,9,2,3,19,2,False,False,False
570,4,20250822,2,1,7,114,4,1,3,14,6,False,True,True
571,182,20250822,4,1,7,104,6,1,2,15,2,False,True,False
572,75,20250822,3,4,3,103,5,1,3,7,4,False,True,True
573,987,20250822,1,1,6,280,2,3,1,8,5,False,True,False
574,961,20250822,4,0,0,0,0,0,0,4,10,True,False,True
575,1000,20250822,3,0,0,0,0,0,0,0,49,True,False,False
576,65,20250822,5,0,0,0,0,0,0,1,21,True,False,False
577,328,20250822,2,2,2,197,9,1,3,23,4,False,False,False
578,459,20250822,2,4,5,84,2,5,2,22,3,False,True,False
579,227,20250822,5,1,7,106,9,1,3,6,4,False,True,True
580,177,20250822,3,0,0,0,0,0,0,0,43,True,False,True
581,844,20250822,5,1,3,70,10,2,2,21,3,False,True,True
582,240,20250822,5,0,0,0,0,0,0,1,55,True,False,True
583,43,20250822,1,5,6,225,0,4,1,10,5,False,False,True
584,740,20250822,4,4,6,70,6,0,1,28,5,False,True,True
585,283,20250822,3,2,8,208,1,3,2,6,4,False,True,True
586,841,20250822,2,3,3,92,4,0,2,29,0,False,True,True
587,13,20250822,5,5,2,87,4,1,1,8,0,False,False,True
588,404,20250822,2,4,6,112,5,0,1,10,4,False,False,False
589,168,20250822,5,2,2,119,8,2,1,30,6,False,True,True
590,205,20250822,5,0,0,0,0,0,0,8,29,True,True,False
591,526,20250822,1,0,0,0,0,0,0,3,9,True,False,True
592,270,20250822,5,1,4,237,9,1,2,23,2,False,False,True
593,785,20250822,3,2,1,167,7,4,3,5,6,False,True,True
594,583,20250822,4,0,0,0,0,0,0,2,12,True,False,False
595,298,20250822,5,2,5,67,3,3,3,2,6,False,False,True
596,109,20250822,1,3,4,197,8,5,1,15,6,False,True,True
597,485,20250822,1,1,5,24,3,1,1,23,3,False,False,False
598,645,20250822,3,0,0,0,0,0,0,9,25,True,True,False
599,370,20250822,2,5,1,10,5,1,1,30,4,False,False,False
600,542,20250822,2,0,0,0,0,0,0,3,8,True,True,True
601,151,20250822,5,2,4,10,2,1,1,21,6,False,False,False
602,469,20250822,4,0,0,0,0,0,0,7,46,True,True,True
603,292,20250822,3,0,0,0,0,0,0,8,55,True,False,False
604,894,20250822,2,1,8,299,8,1,3,5,2,False,False,True
605,71,20250822,2,0,0,0,0,0,0,1,36,True,True,True
606,837,20250822,3,0,0,0,0,0,0,4,46,True,True,True
607,361,20250822,2,5,1,217,6,4,3,20,4,False,False,True
608,964,20250822,3,1,3,124,2,4,3,16,6,False,False,False
609,130,20250822,3,3,7,120,5,2,3,5,2,False,True,False
610,589,20250822,5,4,5,194,0,3,2,23,5,False,True,False
611,505,20250822,3,4,6,39,0,1,3,26,0,False,True,True
612,793,20250822,1,4,5,239,7,5,2,24,7,False,False,False
613,831,20250822,1,2,6,140,7,2,3,24,3,False,False,False
614,536,20250822,3,3,3,277,0,3,3,1,6,False,True,True
615,253,20250822,3,3,1,19,7,0,2,23,0,False,False,False
616,342,20250822,3,1,4,299,0,0,3,7,2,False,True,False
617,246,20250822,3,2,6,284,3,3,2,20,0,False,True,False
618,750,20250822,5,0,0,0,0,0,0,1,15,True,True,False
619,119,20250822,5,3,2,268,8,0,3,24,0,False,True,True
620,36,20250822,4,0,0,0,0,0,0,3,46,True,True,False
621,140,20250822,3,0,0,0,0,0,0,3,48,True,True,True
622,912,20250822,3,2,3,247,3,0,1,25,6,False,True,False
623,730,20250822,5,5,8,222,6,0,2,21,1,False,True,True
624,946,20250822,4,2,3,227,7,3,1,5,5,False,True,False
625,192,20250822,2,0,0,0,0,0,0,9,25,True,False,True
626,789,20250822,1,4,3,40,9,2,3,4,1,False,False,True
627,92,20250822,2,5,8,75,4,0,1,25,0,False,True,True
628,737,20250822,2,0,0,0,0,0,0,3,28,True,False,True
629,65,20250823,5,1,4,148,0,4,2,4,2,False,False,False
630,814,20250823,1,1,2,127,2,1,2,15,0,False,False,True
631,924,20250823,3,5,8,81,8,3,1,30,5,False,False,False
632,967,20250823,2,0,0,0,0,0,0,12,20,True,False,False
633,632,20250823,4,2,3,89,5,2,1,21,0,False,True,True
634,803,20250823,1,4,8,101,1,2,1,24,4,False,True,True
635,251,20250823,3,4,1,158,1,0,3,16,6,False,True,False
636,471,20250823,1,4,4,208,1,1,1,11,3,False,True,False
637,257,20250823,1,2,2,105,5,2,1,25,4,False,False,True
638,785,20250823,3,5,1,270,5,5,3,9,3,False,True,True
639,502,20250823,1,0,0,0,0,0,0,1,40,True,False,False
640,349,20250823,4,1,1,65,3,4,1,23,0,False,False,True
641,88,20250823,2,1,2,188,2,4,1,1,0,False,False,False
642,17,20250823,4,4,2,289,5,2,1,24,4,False,True,False
643,869,20250823,5,0,0,0,0,0,0,14,49,True,False,True
644,673,20250823,1,1,5,188,10,1,3,23,0,False,True,True
645,741,20250823,4,2,2,28,5,4,3,20,5,False,False,True
646,149,20250823,1,1,1,233,4,2,2,20,6,False,False,True
647,939,20250823,3,1,3,77,3,4,1,4,0,False,False,False
648,287,20250823,5,0,0,0,0,0,0,4,25,True,False,False
649,603,20250823,5,1,1,85,0,5,1,22,2,False,True,False
650,486,20250823,1,4,7,102,8,0,1,29,4,False,False,False
651,184,20250823,5,3,7,276,6,3,3,21,3,False,False,False
652,549,20250823,3,5,3,195,1,4,1,13,7,False,False,False
653,852,20250823,5,1,6,235,8,2,2,18,2,False,False,True
654,356,20250823,1,0,0,0,0,0,0,6,17,True,False,True
655,825,20250823,4,0,0,0,0,0,0,6,29,True,True,True
656,141,20250823,1,0,0,0,0,0,0,13,47,True,False,False
657,166,20250823,1,2,5,106,7,4,3,20,7,False,False,False
658,11,20250823,1,1,7,119,0,4,3,10,1,False,True,False
659,290,20250823,4,2,5,49,1,2,1,9,6,False,True,True
660,10,20250823,1,2,4,42,0,3,1,12,7,False,False,False
661,618,20250823,1,1,5,183,8,4,3,15,6,False,True,False
662,324,20250823,4,5,6,86,7,5,3,5,3,False,True,True
663,124,20250823,4,0,0,0,0,0,0,4,52,True,True,False
664,767,20250823,5,4,3,91,8,5,3,8,3,False,False,False
665,402,20250823,3,3,7,274,0,2,1,28,4,False,True,True
666,411,20250823,4,5,6,35,4,4,3,20,1,False,True,True
667,91,20250823,2,1,1,76,10,3,1,5,3,False,False,True
668,963,20250823,3,1,8,139,8,3,1,16,5,False,True,True
669,436,20250823,3,2,1,274,1,3,3,18,3,False,False,True
670,843,20250823,4,3,2,146,2,3,3,28,5,False,False,True
671,7,20250823,5,0,0,0,0,0,0,14,40,True,True,True
672,273,20250823,3,4,4,85,0,4,2,24,3,False,True,True
673,239,20250823,1,4,3,199,8,3,1,26,6,False,False,False
674,351,20250823,1,5,7,94,10,5,1,20,7,False,False,True
675,160,20250823,2,0,0,0,0,0,0,10,48,True,False,False
676,380,20250823,2,3,2,265,2,2,2,5,1,False,True,False
677,994,20250823,2,0,0,0,0,0,0,5,37,True,True,False
678,901,20250823,3,5,8,110,3,4,1,23,2,False,False,False
679,614,20250823,5,3,3,124,2,3,3,20,5,False,False,True
680,792,20250823,3,3,2,22,4,4,3,29,5,False,True,False
681,474,20250823,5,3,2,86,0,0,2,25,1,False,True,True
682,285,20250823,4,1,2,256,3,2,1,1,0,False,True,False
683,396,20250823,4,0,0,0,0,0,0,9,28,True,True,False
684,594,20250823,2,0,0,0,0,0,0,8,19,True,False,False
685,971,20250823,5,5,3,116,9,0,3,22,4,False,True,False
686,969,20250823,1,1,5,297,6,5,2,3,5,False,False,False
687,383,20250823,3,4,5,277,7,4,1,16,7,False,True,False
688,121,20250823,5,3,2,116,5,5,2,1,4,False,True,False
689,392,20250823,5,0,0,0,0,0,0,4,24,True,False,False
690,84,20250823,4,4,4,200,8,5,3,10,6,False,False,True
691,367,20250823,3,1,3,120,10,2,2,7,3,False,True,False
692,438,20250823,1,4,1,230,3,0,2,1,6,False,True,False
693,427,20250823,3,0,0,0,0,0,0,9,60,True,True,True
694,318,20250823,4,0,0,0,0,0,0,6,25,True,True,False
695,712,20250823,4,5,2,82,3,3,1,24,0,False,True,False
696,123,20250823,3,0,0,0,0,0,0,14,11,True,False,True
697,148,20250823,2,5,8,195,10,3,3,20,5,False,True,True
698,445,20250823,2,5,5,73,3,2,3,4,3,False,False,False
699,405,20250823,3,4,4,152,10,3,1,5,1,False,False,True
700,777,20250823,3,1,7,226,6,4,2,28,1,False,False,True
701,145,20250823,5,5,4,132,8,3,1,15,7,False,False,True
702,951,20250823,2,4,8,143,3,1,1,1,2,False,False,True
703,974,20250823,1,2,8,53,9,4,2,7,7,False,False,False
704,833,20250823,4,1,4,78,10,2,2,4,5,False,True,False
705,962,20250823,4,3,7,56,0,1,3,27,7,False,False,False
706,283,20250823,4,4,8,286,9,2,3,28,5,False,True,False
707,662,20250823,3,5,3,214,10,4,3,10,0,False,False,True
708,616,20250823,4,2,8,221,10,5,2,4,1,False,True,True
709,47,20250823,4,2,6,239,4,4,3,26,7,False,False,True
710,647,20250823,3,1,7,57,1,2,2,2,5,False,True,False
711,739,20250823,1,1,2,195,1,5,2,4,7,False,False,False
712,656,20250823,1,0,0,0,0,0,0,9,16,True,False,False
713,999,20250823,2,0,0,0,0,0,0,6,32,True,False,False
714,531,20250823,1,2,8,111,3,4,2,25,6,False,True,False
715,58,20250823,3,0,0,0,0,0,0,8,46,True,False,False
716,147,20250823,4,3,7,203,2,0,2,14,0,False,False,True
717,842,20250823,3,3,7,17,5,3,3,11,3,False,True,True
718,509,20250823,1,3,4,12,0,0,2,16,6,False,False,True
719,794,20250823,5,2,2,267,6,5,3,19,4,False,False,False
720,478,20250823,3,2,1,52,8,0,1,1,4,False,True,False
721,433,20250823,4,4,2,257,10,0,1,15,4,False,False,True
722,944,20250823,1,1,4,106,10,4,3,24,3,False,True,True
723,494,20250823,3,5,7,53,9,4,2,29,1,False,False,True
724,252,20250823,4,2,3,21,9,1,3,25,6,False,True,False
725,899,20250823,3,0,0,0,0,0,0,11,52,True,False,False
726,199,20250823,4,5,4,226,4,0,3,14,7,False,True,True
727,260,20250823,5,4,7,103,9,5,1,29,5,False,False,False
728,813,20250823,4,3,1,108,3,2,2,5,2,False,True,False
729,401,20250823,4,0,0,0,0,0,0,10,41,True,False,False
730,68,20250823,1,5,1,122,3,3,2,21,6,False,False,True
731,845,20250823,4,2,5,276,5,1,3,17,3,False,False,True
732,152,20250823,1,0,0,0,0,0,0,11,52,True,True,True
733,651,20250823,2,5,3,118,7,5,2,8,4,False,False,True
734,896,20250823,4,3,2,86,5,2,1,12,5,False,False,False
735,212,20250823,4,5,6,234,9,4,2,2,4,False,True,True
736,526,20250823,4,4,1,153,8,4,3,13,4,False,True,False
737,418,20250823,4,2,6,288,3,1,2,21,2,False,True,False
738,822,20250823,4,3,5,43,2,5,2,12,0,False,False,True
739,724,20250823,2,4,7,78,5,3,3,9,0,False,True,False
740,215,20250823,1,2,8,119,8,4,1,23,5,False,True,False
741,495,20250823,3,4,8,178,0,3,3,4,0,False,False,False
742,598,20250823,1,4,1,111,9,0,1,20,0,False,True,False
743,829,20250823,3,3,3,216,3,1,3,16,7,False,False,False
744,580,20250823,4,5,7,31,10,1,2,1,7,False,False,True
745,535,20250823,1,2,2,99,10,2,3,10,0,False,False,False
746,38,20250823,1,4,4,230,6,5,2,16,2,False,False,True
747,193,20250823,1,0,0,0,0,0,0,13,60,True,True,False
748,482,20250823,1,3,5,55,3,4,3,23,2,False,True,True
749,134,20250823,5,1,6,102,0,2,3,23,3,False,True,False
750,146,20250823,2,2,1,177,8,3,2,28,6,False,False,False
751,389,20250823,4,3,7,38,3,2,1,2,5,False,True,False
752,79,20250823,1,0,0,0,0,0,0,13,46,True,True,True
753,574,20250823,5,1,7,263,8,0,3,23,4,False,True,True
754,790,20250823,4,1,5,135,10,2,1,22,6,False,False,True
755,347,20250823,2,1,3,55,8,3,2,4,6,False,True,False
756,120,20250823,1,3,7,65,4,4,1,24,5,False,False,True
757,45,20250823,5,3,7,140,8,0,3,7,6,False,False,True
758,932,20250823,2,0,0,0,0,0,0,11,37,True,False,True
759,778,20250823,4,0,0,0,0,0,0,0,58,True,False,True
760,348,20250823,4,5,3,180,1,2,2,21,3,False,True,True
761,950,20250823,4,3,6,200,0,0,2,28,7,False,False,False
762,233,20250823,4,2,8,218,6,4,1,19,2,False,False,True
763,776,20250823,5,2,5,192,4,1,3,19,5,False,True,False
764,709,20250823,1,1,4,257,5,4,1,1,6,False,True,False
765,458,20250823,4,5,5,70,8,5,3,13,2,False,False,True
766,89,20250823,5,3,8,232,4,3,1,15,2,False,False,False
767,298,20250823,3,3,5,269,1,1,3,13,0,False,False,False
768,540,20250823,3,1,5,271,9,1,2,5,1,False,True,False
769,870,20250823,1,4,8,117,10,1,2,9,3,False,True,True
770,41,20250823,4,4,1,27,2,2,1,17,6,False,True,False
771,731,20250823,1,1,7,104,10,1,1,7,1,False,False,False
772,902,20250823,3,3,1,75,4,1,1,13,3,False,True,True
773,229,20250823,2,3,3,112,10,2,3,24,7,False,False,True
774,72,20250823,3,1,4,91,8,2,3,23,4,False,False,True
775,583,20250823,4,0,0,0,0,0,0,8,41,True,True,False
776,828,20250823,3,2,1,157,1,5,3,29,2,False,False,True
777,480,20250823,5,0,0,0,0,0,0,14,35,True,True,False
778,217,20250823,4,0,0,0,0,0,0,1,32,True,False,True
779,455,20250823,1,0,0,0,0,0,0,9,55,True,True,False
780,473,20250823,4,5,2,186,7,4,2,17,4,False,False,False
781,881,20250823,3,5,5,62,10,0,1,3,7,False,False,True
782,189,20250823,1,1,8,54,3,4,2,7,4,False,True,True
783,525,20250823,3,0,0,0,0,0,0,4,59,True,True,False
784,249,20250823,3,3,5,195,10,1,3,18,0,False,True,False
785,844,20250823,5,1,3,194,2,5,2,3,7,False,False,True
786,164,20250823,1,5,5,251,2,2,1,15,5,False,False,False
787,451,20250823,3,2,2,186,1,5,1,22,1,False,True,True
788,593,20250823,4,3,8,144,1,0,1,17,5,False,True,False
789,376,20250823,3,3,2,34,9,2,2,14,2,False,True,True
790,766,20250823,1,1,6,111,6,5,1,30,4,False,True,True
791,989,20250823,2,5,4,241,7,0,1,14,3,False,True,False
792,218,20250823,1,0,0,0,0,0,0,11,14,True,True,True
793,877,20250823,1,3,7,199,9,2,2,7,0,False,False,False
794,860,20250823,4,0,0,0,0,0,0,7,41,True,False,False
795,467,20250823,5,5,5,237,9,4,2,4,1,False,False,True
796,823,20250823,3,1,4,285,0,0,3,30,5,False,True,False
797,374,20250823,2,0,0,0,0,0,0,10,35,True,True,True
798,998,20250823,3,4,1,204,6,5,3,5,3,False,True,False
799,968,20250823,2,0,0,0,0,0,0,3,30,True,True,False
800,158,20250823,3,5,1,268,0,4,2,2,1,False,True,False
801,492,20250823,5,4,8,94,7,3,2,29,2,False,False,False
802,652,20250823,4,1,1,212,6,4,1,16,4,False,False,False
803,627,20250823,4,1,3,108,2,1,1,20,4,False,False,True
804,591,20250823,5,0,0,0,0,0,0,7,15,True,True,True
805,326,20250823,2,3,2,210,7,0,1,16,1,False,False,False
806,841,20250823,5,5,6,26,4,4,1,6,2,False,True,False
807,507,20250823,5,5,6,51,5,4,3,26,3,False,False,False
808,24,20250823,5,0,0,0,0,0,0,11,47,True,False,True
809,487,20250823,2,3,2,20,7,2,2,15,5,False,True,False
810,34,20250823,2,0,0,0,0,0,0,13,53,True,False,True
811,73,20250823,2,1,2,264,2,0,2,3,5,False,False,False
812,373,20250823,1,3,7,205,1,2,3,23,3,False,True,True
813,106,20250823,3,3,7,160,10,5,2,13,7,False,False,True
814,154,20250823,2,0,0,0,0,0,0,13,57,True,True,True
815,476,20250823,4,4,7,218,9,5,3,3,0,False,True,False
816,448,20250823,1,3,2,27,9,3,1,10,4,False,True,False
817,868,20250823,1,4,8,121,6,5,2,26,5,False,False,False
818,590,20250823,4,5,4,21,9,2,2,18,5,False,False,True
819,689,20250823,1,3,3,104,1,5,1,10,3,False,False,True
820,607,20250823,1,1,6,246,8,0,1,11,6,False,False,False
821,2,20250823,3,5,2,151,4,4,2,6,0,False,True,True
822,687,20250823,1,4,5,267,8,1,1,1,0,False,True,True
823,565,20250823,1,1,2,20,4,2,3,4,6,False,True,True
824,39,20250823,1,3,4,213,8,3,3,11,5,False,False,False
825,566,20250823,2,1,1,67,8,1,1,22,7,False,True,False
826,691,20250823,5,3,1,247,7,0,3,20,4,False,True,True
827,151,20250823,1,1,5,221,2,3,3,29,0,False,False,False
828,188,20250823,1,0,0,0,0,0,0,4,33,True,False,False
829,150,20250823,1,3,5,94,6,3,3,29,7,False,False,True
830,700,20250823,4,0,0,0,0,0,0,10,9,True,False,True
831,965,20250823,1,1,7,87,0,1,3,7,5,False,False,True
832,272,20250823,5,0,0,0,0,0,0,0,34,True,False,True
833,808,20250823,5,5,5,133,2,1,1,8,0,False,False,True
834,330,20250823,5,0,0,0,0,0,0,4,33,True,False,False
